HUD frame time nsec:,16667000

Range Index,Elapsed Time, First Event,Last Event
1366,704,21910,21910
1367,704,21926,21926
1368,672,21942,21942
1369,672,21958,21958
1370,672,21974,21974
1371,640,21990,21990
1372,1883296,22006,22006
1373,672,22022,22022
1374,672,22038,22038
1375,672,22054,22054
1376,672,22070,22070
1377,704,22086,22086
1378,672,22102,22102
1379,704,22118,22118
1380,672,22134,22134
1381,672,22150,22150
1382,704,22166,22166
1383,672,22182,22182
1384,672,22198,22198
1385,672,22214,22214
1386,672,22230,22230
1387,672,22246,22246
1388,704,22262,22262
1389,672,22278,22278
1390,672,22294,22294
1391,704,22310,22310
1392,672,22326,22326
1393,704,22342,22342
1394,704,22358,22358
1395,736,22374,22374
1396,704,22390,22390
1397,704,22406,22406
1398,672,22422,22422
1399,672,22438,22438
1400,704,22454,22454
1401,672,22470,22470
1402,704,22486,22486
1403,672,22502,22502
1404,672,22518,22518
1405,672,22534,22534
1406,672,22550,22550
1407,704,22566,22566
1408,704,22582,22582
1409,896,22598,22598
1410,672,22614,22614
1411,704,22630,22630
1412,832,22646,22646
1413,704,22662,22662
1414,672,22678,22678
1415,672,22694,22694
1416,704,22710,22710
1417,800,22726,22726
1418,704,22742,22742
1419,704,22758,22758
1420,704,22774,22774
1421,672,22790,22790
1422,672,22806,22806
1423,672,22822,22822
1424,672,22838,22838
1425,704,22854,22854
1426,672,22870,22870
1427,672,22886,22886
1428,672,22902,22902
1429,672,22918,22918
1430,640,22934,22934
1431,640,22950,22950
1432,640,22966,22966
1433,672,22982,22982
1434,672,22998,22998
1435,672,23014,23014
1436,672,23030,23030
1437,672,23046,23046
1438,672,23062,23062
1439,768,23078,23078
1440,640,23094,23094
1441,960,23110,23110
1442,672,23126,23126
1443,672,23142,23142
1444,672,23158,23158
1445,672,23174,23174
1446,672,23190,23190
1447,704,23206,23206
1448,672,23222,23222
1449,672,23238,23238
1450,672,23254,23254
1451,704,23270,23270
1452,672,23286,23286
1453,672,23302,23302
1454,832,23318,23318
1455,672,23334,23334
1456,672,23350,23350
1457,672,23366,23366
1458,704,23382,23382
1459,672,23398,23398
1460,672,23414,23414
1461,640,23430,23430
1462,640,23446,23446
1463,672,23462,23462
1464,672,23478,23478
1465,672,23494,23494
1466,5728,23510,23510
1467,672,23526,23526
1468,640,23542,23542
1469,672,23558,23558
1470,672,23574,23574
1471,672,23590,23590
1472,672,23606,23606
1473,672,23622,23622
1474,672,23638,23638
1475,672,23654,23654
1476,672,23670,23670
1477,672,23686,23686
1478,640,23702,23702
1479,640,23718,23718
1480,640,23734,23734
1481,672,23750,23750
1482,704,23766,23766
1483,704,23782,23782
1484,672,23798,23798
1485,640,23814,23814
1486,640,23830,23830
1487,640,23846,23846
1488,672,23862,23862
1489,672,23878,23878
1490,672,23894,23894
1491,672,23910,23910
1492,672,23926,23926
1493,672,23942,23942
1494,640,23958,23958
1495,672,23974,23974
1496,672,23990,23990
1497,672,24006,24006
1498,672,24022,24022
1499,672,24038,24038
1500,672,24054,24054
1501,672,24070,24070
1502,672,24086,24086
1503,672,24102,24102
1504,640,24118,24118
1505,672,24134,24134
1506,672,24150,24150
1507,672,24166,24166
1508,672,24182,24182
1509,672,24198,24198
1510,672,24214,24214
1511,864,24230,24230
1512,704,24246,24246
1513,704,24262,24262
1514,672,24278,24278
1515,672,24294,24294
1516,672,24310,24310
1517,672,24326,24326
1518,672,24342,24342
1519,672,24358,24358
1520,672,24374,24374
1521,672,24390,24390
1522,640,24406,24406
1523,672,24422,24422
1524,672,24438,24438
1525,672,24454,24454
1526,7456,24470,24470
1527,672,24486,24486
1528,672,24502,24502
1529,768,24518,24518
1530,672,24534,24534
1531,672,24550,24550
1532,672,24566,24566
1533,672,24582,24582
1534,672,24598,24598
1535,672,24614,24614
1536,672,24630,24630
1537,704,24646,24646
1538,672,24662,24662
1539,672,24678,24678
1540,672,24694,24694
1541,6016,24710,24710
1542,672,24726,24726
1543,704,24742,24742
1544,672,24758,24758
1545,672,24774,24774
1546,672,24790,24790
1547,672,24806,24806
1548,864,24822,24822
1549,672,24838,24838
1550,672,24854,24854
1551,672,24870,24870
1552,672,24886,24886
1553,640,24902,24902
1554,672,24918,24918
1555,672,24934,24934
1556,672,24950,24950
1557,672,24966,24966
1558,672,24982,24982
1559,672,24998,24998
1560,672,25014,25014
1561,672,25030,25030
1562,672,25046,25046
1563,672,25062,25062
1564,704,25078,25078
1565,640,25094,25094
1566,672,25110,25110
1567,672,25126,25126
1568,672,25142,25142
1569,672,25158,25158
1570,672,25174,25174
1571,640,25190,25190
1572,640,25206,25206
1573,672,25222,25222
1574,672,25238,25238
1575,672,25254,25254
1576,672,25270,25270
1577,672,25286,25286
1578,672,25302,25302
1579,672,25318,25318
1580,704,25334,25334
1581,672,25350,25350
1582,672,25366,25366
1583,672,25382,25382
1584,672,25398,25398
1585,672,25414,25414
1586,672,25430,25430
1587,704,25446,25446
1588,672,25462,25462
1589,672,25478,25478
1590,704,25494,25494
1591,672,25510,25510
1592,672,25526,25526
1593,672,25542,25542
1594,672,25558,25558
1595,672,25574,25574
1596,672,25590,25590
1597,672,25606,25606
1598,672,25622,25622
1599,672,25638,25638
1600,672,25654,25654
1601,672,25670,25670
1602,640,25686,25686
1603,672,25702,25702
1604,672,25737,25737
1605,9184,25747,25747
1606,36544,25762,25762
1607,437248,25774,25774
